,file,Quantile,Quantile_Probabilistique,Otsu,2sigma,ksigma,Ajust. 2sigma,Ajust. Quantile,POT
312,Lorentz_Qboard_results/Lorentz_nq15_iahead5_ncl20_thbounds0.parquet,0.9485167697141177,0.9485167697141177,0.9699033241820129,0.956741810085478,0.9979654750850891,0.9861386933090082,0.9348762043343316,0.8864500383356676
313,Lorentz_Qboard_results/Lorentz_nq3_iahead15_ncl10_thbounds1.parquet,0.10124691521764029,0.10124691521764029,0.6556957782549586,0.14091980628273273,0.29201971329104925,0.5165734940277027,0.10529786225987615,0.05186222474063682
314,Lorentz_Qboard_results/Lorentz_nq50_iahead2_ncl5_thbounds0.parquet,0.9879389048414536,0.9879389048414536,0.9735031302892443,0.9951978769833562,0.9875026870872438,0.9532835364907922,0.9939504933899094,0.9886834065708251
315,Lorentz_Qboard_results/Lorentz_nq8_iahead30_ncl3_thbounds1.parquet,0.9916668655695278,0.9916668655695278,0.8813849025304704,0.9958992042051052,0.9655404095672745,0.9076665800848706,0.9468306767173345,0.9425948038374282
316,Lorentz_Qboard_results/Lorentz_nq10_iahead20_ncl50_thbounds1.parquet,0.9912690362599248,0.9912690362599248,0.8927171390582808,0.9921471643908649,0.970849761229359,0.9202883761645371,0.9912690362599248,0.9801632974700607
317,Lorentz_Qboard_results/Lorentz_nq3_iahead2_ncl5_thbounds1.parquet,0.043292121156704194,0.043292121156704194,0.7556948381875331,0.05178323014822459,0.12417511357695003,0.07584286252082421,0.021929483358801558,0.026229520946300915
318,Lorentz_Qboard_results/Lorentz_nq5_iahead10_ncl50_thbounds0.parquet,0.6210646357254731,0.6210646357254731,0.9000660475683355,0.6613162541947634,0.7986910952504387,0.8534736161862019,0.6184944281833241,0.3535996519316573
319,Lorentz_Qboard_results/Lorentz_nq8_iahead5_ncl5_thbounds1.parquet,0.6272954514434794,0.6272954514434794,0.8677751136280191,0.6353584707919029,0.808266157230628,0.8536284303152163,0.4835055888786125,0.5519976041378764
320,Lorentz_Qboard_results/Lorentz_nq50_iahead50_ncl20_thbounds1.parquet,0.9968127382276728,0.9968127382276728,0.9339945655353032,0.995331317786011,0.9860377740267525,0.9550641882964575,0.9968127382276728,0.9968127382276728
321,Lorentz_Qboard_results/Lorentz_nq30_iahead2_ncl20_thbounds0.parquet,0.9551049627091941,0.9551049627091941,0.9842241611323602,0.9340531875990885,0.9532818800433868,0.975918420261115,0.9551049627091941,0.9561737127186455
322,Lorentz_Qboard_results/Lorentz_nq30_iahead5_ncl50_thbounds0.parquet,0.9923364603441956,0.9923364603441956,0.9135230790867828,0.9917814168292367,0.9751324394730001,0.9503992717670695,0.9955452260051174,0.9928679281237107
323,Lorentz_Qboard_results/Lorentz_nq15_iahead10_ncl50_thbounds0.parquet,0.9634112954884105,0.9634112954884105,0.9548184034927538,0.9951193476459592,0.9900594651610011,0.9808136430669193,0.935017425455875,0.9555805482708121
324,Lorentz_Qboard_results/Lorentz_nq10_iahead2_ncl20_thbounds1.parquet,0.3233252579418406,0.3233252579418406,0.898606284159484,0.33168443476580034,0.6390361087609167,0.8059845111902977,0.3233252579418406,0.27529550622624765
325,Lorentz_Qboard_results/Lorentz_nq10_iahead30_ncl20_thbounds0.parquet,0.9965970196539945,0.9965970196539945,0.9107184666466671,1.0000000000000002,0.9725525841317483,0.929401380092423,0.9632900381780322,0.9903948524603609
326,Lorentz_Qboard_results/Lorentz_nq50_iahead15_ncl3_thbounds1.parquet,0.9713811556841055,0.9713811556841055,0.9020480560304619,0.9832104653064709,0.9507270832527763,0.9305179840073999,0.9713811556841055,0.9720691124226456
327,Lorentz_Qboard_results/Lorentz_nq30_iahead50_ncl5_thbounds1.parquet,0.9944336084267152,0.9944336084267152,0.8826973543356733,1.000585346607698,0.9731548466756257,0.9310668352058563,0.9934504523738397,1.000585346607698
328,Lorentz_Qboard_results/Lorentz_nq8_iahead5_ncl20_thbounds0.parquet,0.6272954514434794,0.6272954514434794,0.8677751136280191,0.6353584707919029,0.808266157230628,0.8536284303152163,0.4835055888786125,0.5519976041378764
329,Lorentz_Qboard_results/Lorentz_nq30_iahead30_ncl3_thbounds0.parquet,0.9872777365554712,0.9872777365554712,0.8473651096902516,0.991004258880576,0.9421543717991778,0.891298725940048,0.9872777365554712,0.9894337042618332
330,Lorentz_Qboard_results/Lorentz_nq15_iahead15_ncl10_thbounds1.parquet,0.9771112985442917,0.9771112985442917,0.9079770841028239,0.9818470488020417,0.9545886417446766,0.9211400144794831,0.9202307685754456,0.9736252047877465
331,Lorentz_Qboard_results/Lorentz_nq30_iahead50_ncl20_thbounds1.parquet,0.9944336084267152,0.9944336084267152,0.8826973543356733,1.000585346607698,0.9731548466756257,0.9310668352058563,0.9934504523738397,1.000585346607698
332,Lorentz_Qboard_results/Lorentz_nq30_iahead10_ncl20_thbounds1.parquet,0.9922432230751923,0.9922432230751923,0.8762932449504465,0.9875219274650707,0.9516087339174956,0.9024236170952994,0.9930344982335483,0.9996116752847105
333,Lorentz_Qboard_results/Lorentz_nq15_iahead2_ncl5_thbounds1.parquet,0.464202587263699,0.464202587263699,0.9671150301021915,0.5412367969676553,0.7833590989351376,0.929923066147645,0.47220178427605053,0.40467391653366924
334,Lorentz_Qboard_results/Lorentz_nq30_iahead5_ncl5_thbounds0.parquet,0.9923364603441956,0.9923364603441956,0.9135230790867828,0.9917814168292367,0.9751324394730001,0.9503992717670695,0.9955452260051174,0.9928679281237107
335,Lorentz_Qboard_results/Lorentz_nq20_iahead50_ncl10_thbounds1.parquet,0.992693863194668,0.992693863194668,0.9082971164389446,0.9975095357069774,0.9753719095953852,0.9469319148576888,0.992693863194668,0.0
